Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_E_006_Line_Y_9.00805km,SPL3SMP_E_006_Sample_X_9.00805km,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
SriLanka,7,8.0,80.7,2019-10-01,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-02,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-03,h00v00,699.0,2792.0,0.2747397,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-04,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-05,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-06,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-07,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-08,h00v00,699.0,2792.0,0.3176662,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-09,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-10,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-11,h00v00,699.0,2792.0,0.3075233,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-12,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-13,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-14,h00v00,699.0,2792.0,0.2991428,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-15,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-16,h00v00,699.0,2792.0,0.3045604,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-17,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-18,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-19,h00v00,699.0,2792.0,0.3534128,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-20,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-21,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-22,h00v00,699.0,2792.0,0.3401177,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-23,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-24,h00v00,699.0,2792.0,0.3442129,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-25,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-26,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-27,h00v00,699.0,2792.0,0.3252796,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-28,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-29,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-10-30,h00v00,699.0,2792.0,0.4124553,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-10-31,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-01,h00v00,699.0,2792.0,0.4298522,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-02,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-03,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-04,h00v00,699.0,2792.0,0.4700191,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-05,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-06,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-07,h00v00,699.0,2792.0,0.3779068,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-08,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-09,h00v00,699.0,2792.0,0.3757121,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-10,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-11,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-12,h00v00,699.0,2792.0,0.3615556,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-13,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-14,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-15,h00v00,699.0,2792.0,0.3854823,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-16,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-17,h00v00,699.0,2792.0,0.4462388,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-18,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-19,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-20,h00v00,699.0,2792.0,0.3606811,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-21,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-22,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-23,h00v00,699.0,2792.0,0.4213282,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-24,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-25,h00v00,699.0,2792.0,0.442944,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-26,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-27,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-28,h00v00,699.0,2792.0,0.4478634,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-11-29,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-11-30,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-01,h00v00,699.0,2792.0,0.5109262,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-02,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-03,h00v00,699.0,2792.0,0.5191704,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-04,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-05,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-06,h00v00,699.0,2792.0,0.5191704,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-07,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-08,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-09,h00v00,699.0,2792.0,0.5191704,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-10,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-11,h00v00,699.0,2792.0,0.4992096,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-12,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-13,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-14,h00v00,699.0,2792.0,0.4481055,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-15,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-16,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-17,h00v00,699.0,2792.0,0.4022113,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-18,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-19,h00v00,699.0,2792.0,0.5191704,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-20,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-21,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-22,h00v00,699.0,2792.0,0.5081984,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-23,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-24,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-25,h00v00,699.0,2792.0,0.4509924,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-26,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-27,h00v00,699.0,2792.0,0.432085,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-28,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-29,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2019-12-30,h00v00,699.0,2792.0,0.3892535,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2019-12-31,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-01,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-02,h00v00,699.0,2792.0,0.4056484,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-03,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-04,h00v00,699.0,2792.0,0.4062138,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-05,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-06,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-07,h00v00,699.0,2792.0,0.3482377,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-08,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-09,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-10,h00v00,699.0,2792.0,0.4151758,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-11,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-12,h00v00,699.0,2792.0,0.3399506,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-13,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-14,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-15,h00v00,699.0,2792.0,0.3652902,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-16,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-17,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-18,h00v00,699.0,2792.0,0.3317616,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-19,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-20,h00v00,699.0,2792.0,0.3201062,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-21,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-22,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
