Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP13A1_002_Line_Y_500m,VNP13A1_002_Sample_X_500m,VNP13A1_002_500_m_16_days_NDVI,VNP13A1_002_500_m_16_days_VI_Quality,VNP13A1_002_500_m_16_days_VI_Quality_bitmask,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND_Description,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness_Description,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity_Description,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected_Description,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction_Description,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds_Description,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow_Description
Thailand,8,15.0,100.5,2021-10-08,h27v07,1199.0,1698.0,0.6094,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-10-16,h27v07,1199.0,1698.0,0.517,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-10-24,h27v07,1199.0,1698.0,0.517,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-11-01,h27v07,1199.0,1698.0,0.501,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-11-09,h27v07,1199.0,1698.0,0.501,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-11-17,h27v07,1199.0,1698.0,0.4502,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-11-25,h27v07,1199.0,1698.0,0.4502,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-12-03,h27v07,1199.0,1698.0,0.511,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-12-11,h27v07,1199.0,1698.0,0.511,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-12-19,h27v07,1199.0,1698.0,0.5349,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2021-12-27,h27v07,1199.0,1698.0,0.5349,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-01-01,h27v07,1199.0,1698.0,0.5349,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-01-09,h27v07,1199.0,1698.0,0.5585,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-01-17,h27v07,1199.0,1698.0,0.5585,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-01-25,h27v07,1199.0,1698.0,0.6395,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-02-02,h27v07,1199.0,1698.0,0.5344,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-02-10,h27v07,1199.0,1698.0,0.3493,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-02-18,h27v07,1199.0,1698.0,0.3493,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-02-26,h27v07,1199.0,1698.0,0.4581,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-03-06,h27v07,1199.0,1698.0,0.3679,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-03-14,h27v07,1199.0,1698.0,0.3836,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-03-22,h27v07,1199.0,1698.0,0.3836,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-03-30,h27v07,1199.0,1698.0,0.3841,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-04-07,h27v07,1199.0,1698.0,0.3841,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-04-15,h27v07,1199.0,1698.0,0.3742,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-04-23,h27v07,1199.0,1698.0,0.3742,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-05-01,h27v07,1199.0,1698.0,0.4962,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-05-09,h27v07,1199.0,1698.0,0.4962,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-05-17,h27v07,1199.0,1698.0,0.3729,34957.0,0b1000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-05-25,h27v07,1199.0,1698.0,0.3729,34957.0,0b1000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-06-02,h27v07,1199.0,1698.0,0.4106,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-06-10,h27v07,1199.0,1698.0,0.359,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-06-18,h27v07,1199.0,1698.0,0.3717,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-06-26,h27v07,1199.0,1698.0,0.3717,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-07-04,h27v07,1199.0,1698.0,0.4276,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-07-12,h27v07,1199.0,1698.0,0.4276,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-07-20,h27v07,1199.0,1698.0,0.6205,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-07-28,h27v07,1199.0,1698.0,0.2223,3358.0,0b0000110100011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-08-05,h27v07,1199.0,1698.0,0.5192,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-08-13,h27v07,1199.0,1698.0,0.8168,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-08-21,h27v07,1199.0,1698.0,0.8168,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-08-29,h27v07,1199.0,1698.0,0.7959,34957.0,0b1000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-09-06,h27v07,1199.0,1698.0,0.9241,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-09-14,h27v07,1199.0,1698.0,0.9241,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-09-22,h27v07,1199.0,1698.0,0.6557,35289.0,0b1000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2022-09-30,h27v07,1199.0,1698.0,0.8712,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-10-08,h27v07,1199.0,1698.0,0.8712,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-10-16,h27v07,1199.0,1698.0,0.8112,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-10-24,h27v07,1199.0,1698.0,0.624,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-11-01,h27v07,1199.0,1698.0,0.5731,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-11-09,h27v07,1199.0,1698.0,0.3879,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-11-17,h27v07,1199.0,1698.0,0.3632,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-11-25,h27v07,1199.0,1698.0,0.1608,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-12-03,h27v07,1199.0,1698.0,0.4519,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-12-11,h27v07,1199.0,1698.0,0.4519,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-12-19,h27v07,1199.0,1698.0,0.3925,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2022-12-27,h27v07,1199.0,1698.0,0.3925,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-01-01,h27v07,1199.0,1698.0,0.35,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-01-09,h27v07,1199.0,1698.0,0.6216,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-01-17,h27v07,1199.0,1698.0,0.6216,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-01-25,h27v07,1199.0,1698.0,0.5445,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-02-02,h27v07,1199.0,1698.0,0.6088,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-02-10,h27v07,1199.0,1698.0,0.5767,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-02-18,h27v07,1199.0,1698.0,0.5767,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-02-26,h27v07,1199.0,1698.0,0.7156,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-03-06,h27v07,1199.0,1698.0,0.5309,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-03-14,h27v07,1199.0,1698.0,0.5309,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-03-22,h27v07,1199.0,1698.0,0.5079,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-03-30,h27v07,1199.0,1698.0,0.4191,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-04-07,h27v07,1199.0,1698.0,0.3455,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-04-15,h27v07,1199.0,1698.0,0.3218,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-04-23,h27v07,1199.0,1698.0,0.3218,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-05-01,h27v07,1199.0,1698.0,0.2075,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-05-09,h27v07,1199.0,1698.0,0.3701,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-05-17,h27v07,1199.0,1698.0,0.3701,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-05-25,h27v07,1199.0,1698.0,0.352,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-06-02,h27v07,1199.0,1698.0,0.352,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-06-10,h27v07,1199.0,1698.0,0.5666,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-06-18,h27v07,1199.0,1698.0,0.423,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-06-26,h27v07,1199.0,1698.0,0.423,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-07-04,h27v07,1199.0,1698.0,0.4491,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-07-12,h27v07,1199.0,1698.0,0.7126,35153.0,0b1000100101010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2023-07-20,h27v07,1199.0,1698.0,0.2118,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2023-07-28,h27v07,1199.0,1698.0,0.4938,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2023-08-05,h27v07,1199.0,1698.0,0.6447,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-08-13,h27v07,1199.0,1698.0,0.6447,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-08-21,h27v07,1199.0,1698.0,0.8163,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-08-29,h27v07,1199.0,1698.0,0.6833,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2023-09-06,h27v07,1199.0,1698.0,0.5495,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-09-14,h27v07,1199.0,1698.0,0.5495,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-09-22,h27v07,1199.0,1698.0,0.6714,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-09-30,h27v07,1199.0,1698.0,0.6537,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-10-08,h27v07,1199.0,1698.0,0.6537,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-10-16,h27v07,1199.0,1698.0,0.7453,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-10-24,h27v07,1199.0,1698.0,0.7258,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-11-01,h27v07,1199.0,1698.0,0.7258,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-11-09,h27v07,1199.0,1698.0,0.632,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-11-17,h27v07,1199.0,1698.0,0.632,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-11-25,h27v07,1199.0,1698.0,0.5723,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-12-03,h27v07,1199.0,1698.0,0.5203,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-12-11,h27v07,1199.0,1698.0,0.5203,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2023-12-19,h27v07,1199.0,1698.0,0.5253,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
